Date	FinalDate	Value
2019-11-27	2020-12-08	210
2019-11-27	2021-01-11	210
2019-11-27	2022-02-08	170
2019-11-27	2022-03-09	170
2019-11-27	2022-04-08	170
2019-11-27	2022-05-09	170
2019-11-27	2022-06-08	170
2019-11-27	2022-07-08	170
2019-11-27	2022-08-08	170
2019-11-27	2022-09-09	170
2019-11-27	2022-10-10	170
2019-11-27	2022-11-09	170
2019-11-27	2022-12-08	170
2019-11-27	2023-01-09	170
2019-11-28	2019-11-28	317.342738095238
2019-11-28	2020-01-09	222.388363636364
2019-11-28	2020-02-10	191.152173913043
2019-11-28	2020-03-09	194.113193403298
2019-11-28	2020-04-08	185
2019-11-28	2020-05-11	171
2019-11-28	2020-06-08	176.407786885246
2019-11-28	2020-07-08	176.407786885246
2019-11-28	2020-08-10	133
2019-11-28	2020-09-09	133
2019-11-28	2020-10-08	133
2019-11-28	2020-11-10	133
2019-11-28	2020-12-08	133
2019-11-28	2021-01-11	133
2019-11-29	2019-11-29	317.342738095238
2019-11-29	2020-01-09	225.267692307692
2019-11-29	2020-02-10	195
2019-11-29	2020-03-09	197.74224137931
2019-11-29	2020-04-08	190.6
2019-11-29	2020-05-11	181
2019-11-29	2020-06-08	181
2019-11-29	2020-07-08	181
2019-11-29	2020-08-10	212.428571428571
2019-11-29	2020-09-09	212.428571428571
2019-11-29	2020-10-08	212.428571428571
2019-11-29	2020-11-10	212.428571428571
2019-11-29	2020-12-08	212.428571428571
2019-11-29	2021-01-11	212.428571428571
2019-11-29	2021-02-08	185.5
2019-11-29	2021-03-08	185.5
2019-11-29	2021-04-09	185.5
2019-11-29	2021-05-10	185.5
2019-11-29	2021-06-09	185.5
2019-11-29	2021-07-08	185.5
2019-11-29	2021-08-09	185.5
2019-11-29	2021-09-09	185.5
2019-11-29	2021-10-08	185.5
2019-11-29	2021-11-09	185.5
2019-11-29	2021-12-08	185.5
2019-11-29	2022-01-10	185.5
2019-12-02	2019-12-02	235.320535714286
2019-12-02	2020-01-09	220.591666666667
2019-12-02	2020-02-10	184.65625
2019-12-02	2020-03-09	183.014949845679
2019-12-02	2020-04-08	183.014949845679
2019-12-02	2020-05-11	174.571428571429
2019-12-02	2020-06-08	174.571428571429
2019-12-02	2020-07-08	174.571428571429
2019-12-02	2020-08-10	208
2019-12-02	2020-09-09	208
2019-12-02	2020-10-08	208
2019-12-02	2020-11-10	208
2019-12-02	2020-12-08	208
2019-12-02	2021-01-11	208
2019-12-02	2021-02-08	186
2019-12-02	2021-03-08	186
2019-12-02	2021-04-09	186
2019-12-02	2021-05-10	186
2019-12-02	2021-06-09	186
2019-12-02	2021-07-08	186
2019-12-02	2021-08-09	186
2019-12-02	2021-09-09	186
2019-12-02	2021-10-08	186
2019-12-02	2021-11-09	186
2019-12-02	2021-12-08	186
2019-12-02	2022-01-10	186
2019-12-02	2022-02-08	170
2019-12-02	2022-03-09	170
2019-12-02	2022-04-08	170
2019-12-02	2022-05-09	170
2019-12-02	2022-06-08	170
2019-12-02	2022-07-08	170
2019-12-02	2022-08-08	170
2019-12-02	2022-09-09	170
2019-12-02	2022-10-10	170
2019-12-02	2022-11-09	170
2019-12-02	2022-12-08	170
2019-12-02	2023-01-09	170
2019-12-03	2019-12-03	235.320535714286
2019-12-03	2020-01-09	216.666666666667
2019-12-03	2020-02-10	180.326470588235
2019-12-03	2020-03-09	180.443609022556
2019-12-03	2020-04-08	183.172518820771
2019-12-03	2020-05-11	175.35
2019-12-03	2020-06-08	175.35
2019-12-03	2020-07-08	175.35
2019-12-03	2020-08-10	217.591530501089
2019-12-03	2020-09-09	217.591530501089
2019-12-03	2020-10-08	217.591530501089
2019-12-03	2020-11-10	217.591530501089
2019-12-03	2020-12-08	217.591530501089
2019-12-03	2021-01-11	192
2019-12-03	2021-02-08	187
2019-12-03	2021-03-08	187
2019-12-03	2021-04-09	187
2019-12-03	2021-05-10	187
2019-12-03	2021-06-09	187
2019-12-03	2021-07-08	187
2019-12-03	2021-08-09	187
2019-12-03	2021-09-09	187
2019-12-03	2021-10-08	187
2019-12-03	2021-11-09	187
2019-12-03	2021-12-08	187
2019-12-03	2022-01-10	187
2019-12-04	2019-12-04	235.320535714286
2019-12-04	2020-01-09	203.968811881188
2019-12-04	2020-02-10	174.232091097308
2019-12-04	2020-03-09	174.605263157895
2019-12-04	2020-04-08	172.816666666667
2019-12-04	2020-05-11	173.007337205747
2019-12-04	2020-06-08	173.007337205747
2019-12-04	2020-07-08	173.007337205747
2019-12-04	2020-08-10	211.107784316723
2019-12-04	2020-09-09	211.107784316723
2019-12-04	2020-10-08	211.107784316723
2019-12-04	2020-11-10	211.107784316723
2019-12-04	2020-12-08	211.107784316723
2019-12-04	2021-01-11	211.107784316723
2019-12-05	2019-12-05	235.320535714286
2019-12-05	2020-01-09	201.5
2019-12-05	2020-02-10	172.352631578947
2019-12-05	2020-03-09	173.666666666667
2019-12-05	2020-04-08	166.281884550085
2019-12-05	2020-05-11	165
2019-12-05	2020-06-08	176.934426229508
2019-12-05	2020-07-08	176.934426229508
2019-12-05	2020-08-10	203.904255319149
2019-12-05	2020-09-09	203.904255319149
2019-12-05	2020-10-08	203.904255319149
2019-12-05	2020-11-10	203.904255319149
2019-12-05	2020-12-08	203.904255319149
2019-12-05	2021-01-11	203.904255319149
2019-12-06	2019-12-06	235.320535714286
2019-12-06	2020-01-09	201.11
2019-12-06	2020-02-10	179.529411764706
2019-12-06	2020-04-08	175
2019-12-06	2020-05-11	173.777777777778
2019-12-06	2020-06-08	173.777777777778
2019-12-06	2020-07-08	173.777777777778
2019-12-06	2021-01-11	188
2019-12-09	2019-12-09	217.822916666667
2019-12-09	2020-01-09	218.166666666667
2019-12-09	2020-02-10	203.470588235294
2019-12-09	2020-03-09	200.25
2019-12-09	2020-04-08	206.886901568191
2019-12-09	2020-05-11	178.333333333333
2019-12-09	2020-06-08	178.333333333333
2019-12-09	2020-07-08	178.333333333333
2019-12-09	2020-08-10	210.715579710145
2019-12-09	2020-09-09	210.715579710145
2019-12-09	2020-10-08	210.715579710145
2019-12-09	2020-11-10	210.715579710145
2019-12-09	2020-12-08	210.715579710145
2019-12-09	2021-01-11	210.715579710145
2019-12-10	2019-12-10	217.822916666667
2019-12-10	2020-01-09	216.642857142857
2019-12-10	2020-02-10	198.714285714286
2019-12-10	2020-03-09	198
2019-12-10	2020-04-08	198
2019-12-10	2020-05-11	175.756671899529
2019-12-10	2020-06-08	175.756671899529
2019-12-10	2020-07-08	175.756671899529
2019-12-10	2020-08-10	222.02734375
2019-12-10	2020-09-09	222.02734375
2019-12-10	2020-10-08	222.02734375
2019-12-10	2020-11-10	222.02734375
2019-12-10	2020-12-08	222.02734375
2019-12-10	2021-01-11	222.02734375
2019-12-11	2019-12-11	217.822916666667
2019-12-11	2020-01-09	222.285714285714
2019-12-11	2020-02-10	208.142857142857
2019-12-11	2020-03-09	192.220699108979
2019-12-11	2020-04-08	204.25
2019-12-11	2020-05-11	150
2019-12-11	2020-06-08	150
2019-12-11	2020-07-08	150
2019-12-12	2019-12-12	217.822916666667
2019-12-12	2020-01-09	220
2019-12-12	2020-02-10	211.689655172414
2019-12-12	2020-03-09	210
2019-12-12	2020-04-08	212
2019-12-13	2019-12-13	217.822916666667
2019-12-13	2020-01-09	218.777777777778
2019-12-13	2020-02-10	210.411764705882
2019-12-13	2020-03-09	205
2019-12-13	2020-04-08	203.064516129032
2019-12-13	2020-05-11	176
2019-12-13	2020-06-08	181.967213114754
2019-12-13	2020-07-08	181.967213114754
2019-12-13	2020-08-10	230.406504065041
2019-12-13	2020-09-09	230.406504065041
2019-12-13	2020-10-08	230.406504065041
2019-12-13	2020-11-10	230.406504065041
2019-12-13	2020-12-08	196
2019-12-13	2021-01-11	196
2019-12-16	2019-12-16	226.903154761905
2019-12-16	2020-01-09	212.436206896552
2019-12-16	2020-02-10	195.751243781095
2019-12-16	2020-03-09	193.600746268657
2019-12-16	2020-04-08	193.600746268657
2019-12-16	2020-05-11	178.508875739645
2019-12-16	2020-06-08	178.508875739645
2019-12-16	2020-07-08	178.508875739645
2019-12-16	2020-08-10	213.43129877369
2019-12-16	2020-09-09	213.43129877369
2019-12-16	2020-10-08	213.43129877369
2019-12-16	2020-11-10	213.43129877369
2019-12-16	2020-12-08	213.43129877369
2019-12-16	2021-01-11	213.43129877369
2019-12-17	2019-12-17	226.903154761905
2019-12-17	2020-01-09	209.5
2019-12-17	2020-02-10	190.456967213115
2019-12-17	2020-03-09	195.464104013567
2019-12-17	2020-04-08	187
2019-12-17	2020-05-11	176.049180327869
2019-12-17	2020-06-08	176.049180327869
2019-12-17	2020-07-08	185
2019-12-17	2020-08-10	222.281045751634
2019-12-17	2020-09-09	222.281045751634
2019-12-17	2020-10-08	222.281045751634
2019-12-17	2020-11-10	222.281045751634
2019-12-17	2020-12-08	222.281045751634
2019-12-17	2021-01-11	185
2019-12-18	2019-12-18	226.903154761905
2019-12-18	2020-01-09	204.675609756098
2019-12-18	2020-02-10	194
2019-12-18	2020-03-09	192.941176470588
2019-12-18	2020-04-08	190.4
2019-12-18	2020-05-11	170
2019-12-18	2020-06-08	170
2019-12-18	2020-07-08	170
2019-12-18	2020-08-10	197.570626682045
2019-12-18	2020-09-09	197.570626682045
2019-12-18	2020-10-08	197.570626682045
2019-12-18	2020-11-10	197.570626682045
2019-12-18	2020-12-08	197.570626682045
2019-12-18	2021-01-11	216
2019-12-19	2019-12-19	226.903154761905
2019-12-19	2020-01-09	209.375
2019-12-19	2020-02-10	190.586789772727
2019-12-19	2020-03-09	190.860526315789
2019-12-19	2020-04-08	187.702898550725
2019-12-19	2020-05-11	179.428571428571
2019-12-19	2020-06-08	179.428571428571
2019-12-19	2020-07-08	179.428571428571
2019-12-19	2020-08-10	224.132761060754
2019-12-19	2020-09-09	224.132761060754
2019-12-19	2020-10-08	224.132761060754
2019-12-19	2020-11-10	224.132761060754
2019-12-19	2020-12-08	224.132761060754
2019-12-19	2021-01-11	224.132761060754
2019-12-20	2019-12-20	226.903154761905
2019-12-20	2020-01-09	212
2019-12-20	2020-02-10	194.282828282828
2019-12-20	2020-03-09	193.25
2019-12-20	2020-04-08	188.4
2019-12-20	2020-05-11	169.654137977589
2019-12-20	2020-06-08	178
2019-12-20	2020-07-08	185.3347509113
2019-12-20	2020-08-10	223.001811594203
2019-12-20	2020-09-09	223.001811594203
2019-12-20	2020-10-08	223.001811594203
2019-12-20	2020-11-10	223.001811594203
2019-12-20	2020-12-08	223.001811594203
2019-12-20	2021-01-11	223.001811594203
2019-12-23	2019-12-23	195.583928571429
2019-12-23	2020-01-09	214.875
2019-12-23	2020-02-10	228.653722084367
2019-12-23	2020-03-09	215
2019-12-23	2020-05-11	185
2019-12-23	2020-08-10	226.25
2019-12-23	2020-09-09	226.25
2019-12-23	2020-10-08	226.25
2019-12-23	2020-11-10	226.25
2019-12-23	2020-12-08	226.25
2019-12-23	2021-01-11	226.25
2019-12-26	2019-12-26	195.583928571429
2019-12-26	2020-02-10	273.475697211155
2019-12-26	2020-03-09	270.356109979633
2019-12-26	2020-04-08	244.446145723337
2019-12-26	2020-05-11	206.916666666667
2019-12-26	2020-06-08	210.024590163934
2019-12-26	2020-07-08	210.024590163934
2019-12-26	2020-08-10	265
2019-12-26	2020-09-09	265
2019-12-26	2020-10-08	265
2019-12-26	2020-11-10	206.804347826087
2019-12-26	2020-12-08	206.804347826087
2019-12-26	2021-01-11	206.804347826087
2019-12-27	2019-12-27	195.583928571429
2019-12-27	2020-02-10	300.208077360637
2019-12-27	2020-03-09	303.333333333333
2019-12-27	2020-04-08	260.222222222222
2019-12-27	2020-05-11	201.5
2019-12-27	2020-06-08	201.5
2019-12-27	2020-07-08	201.5
2019-12-27	2020-08-10	195.5
2019-12-27	2020-09-09	195.5
2019-12-27	2020-10-08	195.5
2019-12-27	2020-11-10	204.5
2019-12-27	2020-12-08	204.5
2019-12-27	2021-01-11	204.5
2019-12-30	2019-12-30	291.636726190476
2019-12-30	2020-02-10	324.965294117647
2019-12-30	2020-03-09	322.40243902439
2019-12-30	2020-04-08	269.533333333333
2019-12-30	2020-05-11	175
2019-12-30	2020-06-08	175
2019-12-30	2020-07-08	175
2019-12-30	2020-08-10	253.172043010753
2019-12-30	2020-09-09	253.172043010753
2019-12-30	2020-10-08	253.172043010753
2019-12-30	2020-11-10	253.172043010753
2019-12-30	2020-12-08	253.172043010753
2019-12-30	2021-01-11	253.172043010753
2019-12-31	2019-12-31	291.636726190476
2019-12-31	2020-02-10	295.112903225806
2019-12-31	2020-03-09	323
2019-12-31	2020-04-08	295.112903225806
2020-01-02	2020-01-02	292.06
2020-01-02	2020-02-10	348.478518518519
2020-01-02	2020-03-09	335.553571428571
2020-01-02	2020-04-08	264.166666666667
2020-01-02	2020-05-11	215.016393442623
2020-01-02	2020-06-08	215.016393442623
2020-01-02	2020-07-08	215.016393442623
2020-01-02	2020-08-10	272.5
2020-01-02	2020-09-09	272.5
2020-01-02	2020-10-08	272.5
2020-01-02	2020-11-10	228.333333333333
2020-01-02	2020-12-08	228.333333333333
2020-01-02	2021-01-11	228.333333333333
2020-01-03	2020-01-03	292.06
2020-01-03	2020-02-10	315.38295687885
2020-01-03	2020-03-09	273.952380952381
2020-01-03	2020-04-08	214.935483870968
2020-01-03	2020-05-11	188.571428571429
2020-01-03	2020-06-08	191.5
2020-01-03	2020-07-08	193
2020-01-03	2020-08-10	242.487804878049
2020-01-03	2020-09-09	242.487804878049
2020-01-03	2020-10-08	242.487804878049
2020-01-03	2020-11-10	242.487804878049
2020-01-03	2020-12-08	242.487804878049
2020-01-03	2021-01-11	242.487804878049
2020-01-06	2020-01-06	369.55
2020-01-06	2020-02-10	295.25
2020-01-06	2020-03-09	222.021020408163
2020-01-06	2020-04-08	199.642857142857
2020-01-06	2020-05-11	187.4975
2020-01-06	2020-06-08	187.4975
2020-01-06	2020-07-08	187.4975
2020-01-07	2020-01-07	369.55
2020-01-07	2020-02-10	294.321283783784
2020-01-07	2020-03-09	201.623208762887
2020-01-07	2020-04-08	190.609871244635
2020-01-07	2020-05-11	178
2020-01-07	2020-06-08	178
2020-01-07	2020-07-08	187
2020-01-07	2020-08-10	249
2020-01-07	2020-09-09	249
2020-01-07	2020-10-08	249
2020-01-07	2020-11-10	217.5
2020-01-07	2020-12-08	217.5
2020-01-07	2021-01-11	217.5
2020-01-08	2020-01-08	369.55
2020-01-08	2020-02-10	286.2625
2020-01-08	2020-03-09	189.986425339366
2020-01-08	2020-04-08	180.008408660921
2020-01-08	2020-05-11	175
2020-01-08	2020-06-08	175
2020-01-08	2020-07-08	172.229672447013
2020-01-08	2020-08-10	230.612002376708
2020-01-08	2020-09-09	230.612002376708
2020-01-08	2020-10-08	230.612002376708
2020-01-08	2020-11-10	230.612002376708
2020-01-08	2020-12-08	230.612002376708
2020-01-08	2021-01-11	200
2020-01-09	2020-01-09	369.55
2020-01-09	2020-02-10	290.263157894737
2020-01-09	2020-03-09	197.761363636364
2020-01-09	2020-04-08	189.493902439024
2020-01-09	2020-05-11	174.142857142857
2020-01-09	2020-06-08	180
2020-01-09	2020-07-08	187
2020-01-09	2020-08-10	243
2020-01-09	2020-09-09	243
2020-01-09	2020-10-08	243
2020-01-09	2020-11-10	226.53606557377
2020-01-09	2020-12-08	226.53606557377
2020-01-09	2021-01-11	192.3
2020-01-10	2020-01-10	369.55
2020-01-10	2020-02-10	299.990909090909
2020-01-10	2020-03-09	219.627246376812
2020-01-10	2020-04-08	206.510263157895
2020-01-10	2020-05-11	188.617424242424
2020-01-10	2020-06-08	180
2020-01-10	2020-07-08	188.617424242424
2020-01-10	2020-08-10	239.540229885057
2020-01-10	2020-09-09	239.540229885057
2020-01-10	2020-10-08	239.540229885057
2020-01-10	2020-11-10	239.540229885057
2020-01-10	2020-12-08	239.540229885057
2020-01-10	2021-01-11	239.540229885057
2020-01-13	2020-01-13	269.79
2020-01-13	2020-02-10	320.13671875
2020-01-13	2020-03-09	281.796529968454
2020-01-13	2020-04-08	248.338483146067
2020-01-13	2020-05-11	195
2020-01-13	2020-06-08	204.481217500261
2020-01-13	2020-07-08	204.481217500261
2020-01-13	2020-08-10	256.309839251016
2020-01-13	2020-09-09	256.309839251016
2020-01-13	2020-10-08	256.309839251016
2020-01-13	2020-11-10	256.309839251016
2020-01-13	2020-12-08	256.309839251016
2020-01-13	2021-01-11	196.666666666667
2020-01-14	2020-01-14	269.79
2020-01-14	2020-02-10	322.22972972973
2020-01-14	2020-03-09	272.696241457859
2020-01-14	2020-04-08	234.592719977071
2020-01-14	2020-05-11	186.176470588235
2020-01-14	2020-06-08	194.864030858245
2020-01-14	2020-07-08	194.864030858245
2020-01-14	2020-08-10	253.970986768691
2020-01-14	2020-09-09	253.970986768691
2020-01-14	2020-10-08	253.970986768691
2020-01-14	2020-11-10	253.970986768691
2020-01-14	2020-12-08	253.970986768691
2020-01-14	2021-01-11	200
2020-01-15	2020-01-15	269.79
2020-01-15	2020-02-10	321.34375
2020-01-15	2020-03-09	254.735408560311
2020-01-15	2020-04-08	222.42
2020-01-15	2020-05-11	189.011231884058
2020-01-15	2020-06-08	187
2020-01-15	2020-07-08	189.011231884058
2020-01-15	2020-08-10	257
2020-01-15	2020-09-09	257
2020-01-15	2020-10-08	236.202761000863
2020-01-15	2020-11-10	236.202761000863
2020-01-15	2020-12-08	236.202761000863
2020-01-15	2021-01-11	236.202761000863
2020-01-16	2020-01-16	269.79
2020-01-16	2020-02-10	323.249946720914
2020-01-16	2020-03-09	253.206378792586
2020-01-16	2020-04-08	224.204166666667
2020-01-16	2020-05-11	183.723529411765
2020-01-16	2020-06-08	186.384615384615
2020-01-16	2020-07-08	205.379034690799
2020-01-16	2020-08-10	258
2020-01-16	2020-09-09	250.966053982447
2020-01-16	2020-10-08	250.966053982447
2020-01-16	2020-11-10	250.966053982447
2020-01-16	2020-12-08	250.966053982447
2020-01-16	2021-01-11	211.818181818182
2020-01-16	2021-02-08	175
2020-01-16	2021-03-08	175
2020-01-16	2021-04-09	175
2020-01-16	2021-05-10	175
2020-01-16	2021-06-09	175
2020-01-16	2021-07-08	175
2020-01-17	2020-01-17	269.79
2020-01-17	2020-02-10	318.539285714286
2020-01-17	2020-03-09	255.247530864198
2020-01-17	2020-04-08	223.406417112299
2020-01-17	2020-05-11	177.646153846154
2020-01-17	2020-06-08	186
2020-01-17	2020-07-08	207
2020-01-17	2020-08-10	247.224489795918
2020-01-17	2020-09-09	247.224489795918
2020-01-17	2020-10-08	247.224489795918
2020-01-17	2020-11-10	247.224489795918
2020-01-17	2020-12-08	247.224489795918
2020-01-17	2021-01-11	247.224489795918
2020-01-20	2020-01-20	356.76
2020-01-20	2020-02-10	322
2020-01-20	2020-03-09	230.947195767196
2020-01-20	2020-04-08	211.468063872255
2020-01-20	2020-05-11	171.346153846154
2020-01-20	2020-06-08	180
2020-01-20	2020-07-08	202
2020-01-20	2020-08-10	246
2020-01-20	2020-09-09	246
2020-01-20	2020-10-08	246
2020-01-20	2020-11-10	246
2020-01-20	2020-12-08	246
2020-01-20	2021-01-11	246
2020-01-20	2021-02-08	202
2020-01-20	2021-03-08	202
2020-01-20	2021-04-09	202
2020-01-20	2021-05-10	202
2020-01-20	2021-06-09	202
2020-01-20	2021-07-08	202
2020-01-20	2021-08-09	202
2020-01-20	2021-09-09	202
2020-01-20	2021-10-08	202
2020-01-20	2021-11-09	202
2020-01-20	2021-12-08	202
2020-01-20	2022-01-10	202
2020-01-21	2020-01-21	356.76
2020-01-21	2020-02-10	323.574074074074
2020-01-21	2020-03-09	234.1649273021
2020-01-21	2020-04-08	215.724489795918
2020-01-21	2020-05-11	175
2020-01-21	2020-06-08	195.885245901639
2020-01-21	2020-07-08	195.885245901639
2020-01-21	2020-08-10	200
2020-01-21	2020-09-09	267.317073170732
2020-01-21	2020-10-08	200
2020-01-21	2020-11-10	267.317073170732
2020-01-21	2020-12-08	267.317073170732
2020-01-21	2021-01-11	267.317073170732
2020-01-22	2020-01-22	356.76
2020-01-22	2020-02-10	322.654545454545
2020-01-22	2020-03-09	222.612345679012
2020-01-22	2020-04-08	210.564615384615
2020-01-22	2020-05-11	166.615384615385
2020-01-22	2020-06-08	182
2020-01-22	2020-07-08	193
2020-01-22	2020-08-10	269.545454545455
2020-01-22	2020-09-09	269.545454545455
2020-01-22	2020-10-08	269.545454545455
2020-01-22	2020-11-10	228
2020-01-22	2020-12-08	228
2020-01-22	2021-01-11	39.68
2020-01-22	2021-02-08	204
2020-01-22	2021-03-08	204
2020-01-22	2021-04-09	204
2020-01-22	2021-05-10	204
2020-01-22	2021-06-09	204
2020-01-22	2021-07-08	204
2020-01-22	2021-08-09	204
2020-01-22	2021-09-09	204
2020-01-22	2021-10-08	204
2020-01-22	2021-11-09	204
2020-01-22	2021-12-08	204
2020-01-22	2022-01-10	204
2020-01-23	2020-01-23	356.76
2020-01-23	2020-03-09	216.674888888889
2020-01-23	2020-04-08	209.090551181102
2020-01-23	2020-05-11	174
2020-01-23	2020-06-08	181.129032258065
2020-01-23	2020-07-08	200
2020-01-23	2020-08-10	256.058959694989
2020-01-23	2020-09-09	256.058959694989
2020-01-23	2020-10-08	256.058959694989
2020-01-23	2020-11-10	256.058959694989
2020-01-23	2020-12-08	256.058959694989
2020-01-23	2021-01-11	196.354166666667
2020-01-24	2020-01-24	356.76
2020-01-24	2020-03-09	211.636269430052
2020-01-24	2020-04-08	210.713385826772
2020-01-24	2020-05-11	174.833333333333
2020-01-24	2020-06-08	182.5625
2020-01-24	2020-07-08	205
2020-01-24	2020-08-10	241.5
2020-01-24	2020-09-09	241.5
2020-01-24	2020-10-08	241.5
2020-01-24	2020-11-10	241.5
2020-01-24	2020-12-08	241.5
2020-01-24	2021-01-11	241.5
2020-01-27	2020-01-27	334.73
2020-01-27	2020-03-09	192.71989860583
2020-01-27	2020-04-08	193.357142857143
2020-01-27	2020-05-11	170.266867469879
2020-01-27	2020-06-08	189.324354796234
2020-01-27	2020-07-08	189.324354796234
2020-01-28	2020-01-28	334.73
2020-01-28	2020-03-09	209.069413919414
2020-01-28	2020-04-08	210.055790960452
2020-01-28	2020-05-11	179.9
2020-01-28	2020-06-08	241.554054054054
2020-01-28	2020-07-08	255
2020-01-29	2020-01-29	334.73
2020-01-29	2020-03-09	200.844730813287
2020-01-29	2020-04-08	209.220790629575
2020-01-29	2020-05-11	177.75
2020-01-29	2020-06-08	190.504918032787
2020-01-29	2020-07-08	190.504918032787
2020-01-29	2020-08-10	245
2020-01-29	2020-09-09	245
2020-01-29	2020-10-08	245
2020-01-29	2020-11-10	245
2020-01-29	2020-12-08	245
2020-01-29	2021-01-11	245
2020-01-30	2020-01-30	334.73
2020-01-30	2020-03-09	193.756920077973
2020-01-30	2020-04-08	200.505740740741
